"id","locode","locationname","locationtype","country","county","municipality","wkt","lon","lat"
2460853,,Berth 1 NOKRS-0003,Kai,NORGE,Agder,Kristiansand,POINT(7.98705216534927 58.1446215601293),7.98705216534927,58.1446215601293
2460845,,Berth 20 NOKRS-0002,Kai,NORGE,Agder,Kristiansand,POINT(7.99133333333339 58.1405),7.99133333333339,58.1405
2460892,,Berth 21 NOKRS-0002,Kai,NORGE,Agder,Kristiansand,POINT(7.989 58.1405555555556),7.989,58.1405555555556
2460328,NOKRS,Berth 22 NOKRS-0010,Kai,NORGE,Agder,Kristiansand,POINT(8.06812606382368 58.1355056638832),8.06812606382368,58.1355056638832
2460904,,Berth 2A,Kai,NORGE,Rogaland,Stavanger,POINT(5.66837356885276 58.9988691943485),5.66837356885276,58.9988691943485
2460852,,Berth 2A NOKRS-0003,Kai,NORGE,Agder,Kristiansand,POINT(7.98301812299087 58.1418610170604),7.98301812299087,58.1418610170604
2460905,,Berth 2B,Kai,NORGE,Rogaland,Stavanger,POINT(5.66630290349326 58.9992449562568),5.66630290349326,58.9992449562568
2460851,,Berth 2B NOKRS-0003,Kai,NORGE,Agder,Kristiansand,POINT(7.98485275395706 58.1432144177407),7.98485275395706,58.1432144177407
2460850,,Berth 2 NOKRS-0003,Kai,NORGE,Agder,Kristiansand,POINT(7.98936959393814 58.1443016312318),7.98936959393814,58.1443016312318
2460564,NOSVG,Berth 3,Kai,NORGE,Rogaland,Stavanger,POINT(5.66534535980225 58.9991934066419),5.66534535980225,58.9991934066419
2460327,NOKRS,Berth 35 NOKRS-0016,Kai,NORGE,Agder,Kristiansand,POINT(8.03533333333 58.15683333333),8.03533333333,58.15683333333
2460846,,Berth 36 NOKRS-0016,Kai,NORGE,Agder,Kristiansand,POINT(8.03672222222222 58.1574722222222),8.03672222222222,58.1574722222222
2460893,,Berth 3 NOKRS-0002,Kai,NORGE,Agder,Kristiansand,POINT(7.99177777777778 58.1420833333333),7.99177777777778,58.1420833333333
2460906,,Berth 4,Kai,NORGE,Rogaland,Stavanger,POINT(5.66442535718284 58.9993720512682),5.66442535718284,58.9993720512682
2460334,NOKRS,Berth 45 NOKRS-0012,Kai,NORGE,Agder,Kristiansand,POINT(8.04316666667 58.16283333333),8.04316666667,58.16283333333
2460907,,Berth 5,Kai,NORGE,Rogaland,Stavanger,POINT(5.66392110188804 58.9994936199705),5.66392110188804,58.9994936199705
2460908,,Berth 6,Kai,NORGE,Rogaland,Stavanger,POINT(5.66305206616721 58.9996870238394),5.66305206616721,58.9996870238394
2460848,,Berth 6 ,Kai,NORGE,Agder,Kristiansand,POINT(7.99138888888889 58.1427222222222),7.99138888888889,58.1427222222222
2460329,NOKRS,Berth 9 NOKRS-0002,Kai,NORGE,Agder,Kristiansand,POINT(7.99255555555556 58.1410833333333),7.99255555555556,58.1410833333333
2457312,NOROA,Bessaker,Havn,NORGE,Trøndelag,Åfjord,POINT(10.320153 64.247708),10.320153,64.247708
2462615,NOTRD,Betong Øst Fagervika,Kai,NORGE,Trøndelag,Trondheim,POINT(10.3522155772514 63.4369332423214),10.3522155772514,63.4369332423214
2456417,NOMYO,Biomar Myre,Havneanlegg,NORGE,Nordland,Øksnes,POINT(15.064167 68.913),15.064167,68.913
2460682,NOMYO,Biomar Myre,Kai,NORGE,Nordland,Øksnes,POINT(15.064167 68.913),15.064166999999998,68.913
2457779,NOHSO,Biomar Øst,Kai,NORGE,Rogaland,Karmøy,POINT(5.30258924648638 59.3348233341851),5.302589246486377,59.3348233341851
2460972,,Biomar Vest,Kai,NORGE,Rogaland,Karmøy,POINT(5.29992263764143 59.3350947201055),5.29992263764143,59.3350947201055
2341284,NOBJY,Bjarkøy,Havn,NORGE,Troms og Finnmark,Harstad,POINT(16.53808 68.99893),16.53808,68.99893
2328300,NOBKV,Bjerkvik,Havn,NORGE,Nordland,Narvik,POINT(17.56713 68.53255),17.56713,68.53255
2458557,NOBJO,Bjoa,Havn,NORGE,Rogaland,Vindafjord,POINT(5.61866 59.677995),5.61866,59.677995
2450397,NOBJD,Bjordal,Havn,NORGE,Vestland,Høyanger,POINT(5.83193 61.07716),5.83193,61.07716
2327903,NOBJX,Bjørkås,Havn,NORGE,Viken,Asker,POINT(10.50155 59.7922),10.50155,59.7922
2461588,NOORS,Bjørke,Sted i sjøen,NORGE,Møre og Romsdal,Volda,POINT(6.563645 62.126362),6.563645,62.126362
2328113,NOZBJ,Bjørnafjorden,Sted i sjøen,NORGE,Vestland,Tysnes,POINT(5.52062 60.11292),5.52062,60.11292
2447348,NOZBS,Bjørnsund  ,Sted i sjøen,NORGE,Møre og Romsdal,Hustadvika,POINT(6.85686 62.90043),6.85686,62.90043
2460704,NOOSY,Bjørn Viggo Akselsen,Kai,NORGE,Trøndelag,Namsos,POINT(11.270667 64.354833),11.270667,64.354833
2328158,NOBJU,Bjugn,Havn,NORGE,Trøndelag,Ørland,POINT(9.75767 63.76303),9.75767,63.76303
2451603,NOZCQ,Blåsoppbukta - Halden,Sted i sjøen,NORGE,Viken,Halden,POINT(11.2833316666 59.1),11.2833316666,59.1
2451915,NOBLK,Bleik,Havn,NORGE,Nordland,Andøy,POINT(15.94856 69.27397),15.94856,69.27397
2353228,NOBLO,Blokken,Havn,NORGE,Nordland,Sortland,POINT(15.38115 68.60019),15.38115,68.60019
2457084,NOBLO,Blokken Skipsverft,Kai,NORGE,Nordland,Sortland,POINT(15.37972166667 68.6),15.37972166667,68.6
2451470,NOBLV,Blomvåg,Havn,NORGE,Vestland,Øygarden,POINT(4.8786 60.53116),4.8786,60.53116
2458059,NOASY,BMO Havneanlegg avd. Askøy,Havneanlegg,NORGE,Vestland,Askøy,POINT(5.10766666666667 60.4686666666667),5.10766666666667,60.4686666666667
2460677,NOASY,BMO Havneanlegg avd. Askøy,Kai,NORGE,Vestland,Askøy,POINT(5.107667 60.468667),5.107667,60.468667
2328251,NOBOO,Bodø,Havn,NORGE,Nordland,Bodø,POINT(14.37422 67.28395),14.37422,67.28395
2457276,,Bodø Reden,Sted i sjøen,NORGE,Nordland,Bodø,POINT(14.106445 67.305298),14.106445,67.305298
2455892,NOBOO,Bodøterminalen,Havneanlegg,NORGE,Nordland,Bodø,POINT(14.39783333333 67.29066666667),14.39783333333,67.29066666667
2328252,NOBOG,Bogen,Havn,NORGE,Nordland,Evenes,POINT(16.983747 68.519782),16.983747,68.519782
2452157,NOBON,Bognes,Havn,NORGE,Nordland,Narvik,POINT(16.0738333333 68.224),16.0738333333,68.224
2456824,,Bognestraumen,Sted i sjøen,NORGE,Vestland,Alver,POINT(5.07942 60.61218),5.07942,60.61218
2451561,NOOYB,Bogøy,Havn,NORGE,Nordland,Steigen,POINT(15.18709 67.9017),15.18709,67.9017
2447382,NOBOK,Bokn,Havn,NORGE,Rogaland,Bokn,POINT(5.4382 59.23251),5.4382,59.23251
2447669,NOZBF,Boknafjorden,Sted i sjøen,NORGE,Rogaland,Bokn,POINT(5.5 59.1666666666),5.5,59.1666666666
2455987,NOHFT,Bølgebryterkaia,Havneanlegg,NORGE,Troms og Finnmark,Hammerfest,POINT(23.6718527539571 70.6693762030949),23.6718527539571,70.6693762030949
2456213,NOODD,Boliden Odda AS,Havneanlegg,NORGE,Vestland,Ullensvang,POINT(6.53689810434977 60.0862098932266),6.53689810434977,60.0862098932266
2460454,NOODD,Boliden Odda AS,Kai,NORGE,Vestland,Ullensvang,POINT(6.53683333333 60.08616666667),6.53683333333,60.08616666667
2451545,NOZBH,Bømlafjorden,Sted i sjøen,NORGE,Vestland,Sveio,POINT(5.50063 59.73616),5.50063,59.73616
2341292,NOBOM,Bømlo,Havn,NORGE,Vestland,Bømlo,POINT(5.23112 59.60676),5.23112,59.60676
2456040,NOKAS,Bømlo Skipsservice AS,Havneanlegg,NORGE,Vestland,Bømlo,POINT(5.259 59.6111666666667),5.259,59.6111666666667
2450398,NOZBN,Bonden ,Sted i sjøen,NORGE,Agder,Arendal,POINT(9.022007 58.533233),9.022007,58.533233
2447401,NOBOE,Bøneset - Karmøy,Havn,NORGE,Rogaland,Karmøy,POINT(5.29159 59.3675633333),5.29159,59.3675633333
2457017,NOBGO,Bontelabo 3,Kai,NORGE,Vestland,Bergen,POINT(5.31755833333 60.40266166667),5.31755833333,60.40266166667
2328253,NOBOS,Borkenes,Havn,NORGE,Troms og Finnmark,Kvæfjord,POINT(16.17254 68.77054),16.17254,68.77054
2451909,NOZBQ,Børøyfjorden,Sted i sjøen,NORGE,Nordland,Øksnes,POINT(14.831333 68.8555),14.831333,68.8555
2456277,NOSPG,Borregaard AS Melløs,Havneanlegg,NORGE,Viken,Sarpsborg,POINT(11.1006666666667 59.2696666666667),11.1006666666667,59.2696666666667
2460518,NOSPG,Borregaard AS Melløs,Kai,NORGE,Viken,Sarpsborg,POINT(11.10066666667 59.26966666667),11.10066666667,59.26966666667
2328147,NOBTN,Botnaneset - Flora,Havn,NORGE,Vestland,Kinn,POINT(5.07074 61.61246),5.07074,61.61246
2462598,,Botnastranda Aust,Havneanlegg,NORGE,Vestland,Kinn,POINT(5.11057940041371 61.6120434512001),5.11057940041371,61.6120434512001
2464655,NOBTN,Botnastranda Aust,Kai,NORGE,Vestland,Kinn,POINT(5.11202779328175 61.611834313172),5.11202779328175,61.611834313172
2461141,,Botnastranda Aust,Kai,NORGE,Vestland,Kinn,POINT(5.11090807820437 61.6119601430159),5.11090807820437,61.6119601430159
2450225,NOBTH,Botnhamn,Havn,NORGE,Troms og Finnmark,Senja,POINT(17.90663 69.5086),17.90663,69.5086
2452141,NOSBT,Botn - Sandnessjøen,Havn,NORGE,Nordland,Alstahaug,POINT(12.65729 66.00793),12.65729,66.00793
2460745,,Bøvågen - anchorage,Kai,NORGE,Rogaland,Karmøy,POINT(5.29691955566409 59.3603209033812),5.29691955566409,59.3603209033812
2452198,NOAVA,Bøvågen - Karmøy,Havn,NORGE,Rogaland,Karmøy,POINT(5.2825 59.362333),5.2825,59.362333
2328072,NOBOV,Bøvågen - Radøy,Havn,NORGE,Vestland,Alver,POINT(4.92234 60.69975),4.92234,60.69975
2460945,,Bradbenken,Kai,NORGE,Vestland,Bergen,POINT(5.31890974052658 60.3980803489769),5.318909740526578,60.39808034897695
2347700,,Brandal,Havn,NORGE,Møre og Romsdal,Hareid,POINT(6.010595 62.4008),6.010595,62.4008
2328160,NOBRV,Brattvåg,Havn,NORGE,Møre og Romsdal,Ålesund,POINT(6.44813 62.60474),6.44813,62.60474
2451578,NOZBB,Breiangen,Sted i sjøen,NORGE,Vestfold og Telemark,Horten,POINT(10.4628316666 59.4651666666),10.4628316666,59.4651666666
2328243,NOZBR,Breisundet Losbordingspunkt,Losbordingspunkt,NORGE,Møre og Romsdal,Giske,POINT(5.981667 62.45),5.981667,62.45
2328069,NOBVR,Breiviga,Havn,NORGE,Rogaland,Strand,POINT(5.9054 59.08831),5.9054,59.08831
2456380,NOTOS,Breivika havneanlegg,Havneanlegg,NORGE,Troms og Finnmark,Tromsø,POINT(18.9863333333333 69.6776666666667),18.9863333333333,69.6776666666667
2460620,NOTOS,Breivika Quay 21,Kai,NORGE,Troms og Finnmark,Tromsø,POINT(18.985258197863 69.6768644348858),18.985258197863004,69.6768644348858
2461104,,Breivika Quay 22,Kai,NORGE,Troms og Finnmark,Tromsø,POINT(18.9871769428646 69.6774284369162),18.987176942864608,69.67742843691616
2461105,,Breivika Quay 23,Kai,NORGE,Troms og Finnmark,Tromsø,POINT(18.9891939640438 69.6780283433397),18.989193964043807,69.67802834333969
2461106,,Breivika Quay 24,Kai,NORGE,Troms og Finnmark,Tromsø,POINT(18.9912448883842 69.678675328995),18.9912448883842,69.678675328995
2461107,,Breivika Quay 25,Kai,NORGE,Troms og Finnmark,Tromsø,POINT(18.9965449333977 69.6797707331277),18.996544933397672,69.67977073312767
2450226,NOBVB,Breivikbotn,Havn,NORGE,Troms og Finnmark,Hasvik,POINT(22.28261 70.59018),22.28261,70.59018
2461754,NONZF,Brekke,Havn,NORGE,Vestland,Gulen,POINT(5.461987 61.019437),5.461987,61.019437
2328161,NOBKS,Brekstad,Havn,NORGE,Trøndelag,Ørland,POINT(9.66964 63.68667),9.66964,63.68667
2456351,NOSVE,Bremanger Quarry AS,Havneanlegg,NORGE,Vestland,Bremanger,POINT(5.16080412864685 61.7717811584473),5.16080412864685,61.7717811584473
2460591,NOSVE,Bremanger Quarry AS,Kai,NORGE,Vestland,Bremanger,POINT(5.160833 61.771833),5.160833,61.771833
2461677,NOSLX,Bremnes kai,Kai,NORGE,Nordland,Sortland,POINT(15.3887362523454 68.8540221989537),15.388736252345439,68.8540221989537
2452160,NOBRH,Brensholmen,Havn,NORGE,Troms og Finnmark,Tromsø,POINT(18.03184 69.60785),18.03184,69.60785
2328254,NOBTS,Brettesnes,Havn,NORGE,Nordland,Vågan,POINT(14.84883 68.2315),14.84883,68.2315
2327943,NOBVK,Brevik,Havn,NORGE,Vestfold og Telemark,Porsgrunn,POINT(9.70261 59.05397),9.70261,59.05397
2458168,,Bring Cargo Svalbard,Havneanlegg,NORGE,Svalbard,Spitsbergen,POINT(15.62521 78.22695),15.62521,78.22695
2460702,,Bring Cargo Svalbard,Kai,NORGE,Svalbard,Spitsbergen,POINT(15.62517 78.227),15.62517,78.227
2455793,NOAES,Brødrene Sperre AS,Havneanlegg,NORGE,Møre og Romsdal,Ålesund,POINT(6.3035 62.49),6.3035,62.49
2460037,NOAES,Brødrene Sperre AS,Kai,NORGE,Møre og Romsdal,Ålesund,POINT(6.3035 62.49),6.3035,62.49
2456143,NOMAY,Brødrene Tennebø ANS,Havneanlegg,NORGE,Vestland,Kinn,POINT(5.12655945618947 61.9415931065877),5.12655945618947,61.9415931065877
2460385,NOMAY,Brødrene Tennebø ANS,Kai,NORGE,Vestland,Kinn,POINT(5.1265 61.94166666667),5.1265,61.94166666667
2455787,NOAES,Brødr. Sunde,Havneanlegg,NORGE,Møre og Romsdal,Ålesund,POINT(6.35166666666667 62.4583333333333),6.35166666666667,62.4583333333333
2460031,NOAES,Brødr. Sunde,Kai,NORGE,Møre og Romsdal,Ålesund,POINT(6.351667 62.458333),6.351667,62.458333
2460943,,Brønnøy Kalk Havneanlegg,Kai,NORGE,Nordland,Brønnøy,POINT(12.4761320734024 65.36461404217),12.4761320734024,65.36461404217
2455898,NOBNN,Brønnøy Kalk Remman,Havneanlegg,NORGE,Nordland,Brønnøy,POINT(12.4775 65.3645),12.4775,65.3645
2460142,NOBNN,Brønnøy Kalk Remman,Kai,NORGE,Nordland,Brønnøy,POINT(12.4775 65.3645),12.477499999999964,65.3645
2328255,NOBNN,Brønnøysund,Havn,NORGE,Nordland,Brønnøy,POINT(12.20301 65.47118),12.20301,65.47118
2458169,NOBNN,Brønnøysund,Kai,NORGE,Nordland,Brønnøy,POINT(12.2095441818237 65.4742808785309),12.2095441818237,65.4742808785309
2460980,NORUB,Brubakken,Havn,NORGE,Vestland,Bømlo,POINT(5.253067 59.809317),5.253067,59.809317
2461762,NOAES,Brunholmkaia,Kai,NORGE,Møre og Romsdal,Ålesund,POINT(6.15248156616212 62.4734853705316),6.152481566162123,62.47348537053156
2460947,,Bryggen,Kai,NORGE,Vestland,Bergen,POINT(5.32323174480553 60.3966883972006),5.3232317448055255,60.396688397200606
2451505,NOZBD,Buadjupet,Sted i sjøen,NORGE,Møre og Romsdal,Hustadvika,POINT(6.77946 62.92184),6.77946,62.92184
2451828,NOZBI,Buefjorden,Sted i sjøen,NORGE,Vestland,Solund,POINT(4.764 61.24296),4.764,61.24296
2328326,NOBUG,Bugøynes,Havn,NORGE,Troms og Finnmark,Sør-Varanger,POINT(29.65627 69.96627),29.65627,69.96627
2456387,NOTOS,Bukta Nord AS,Havneanlegg,NORGE,Troms og Finnmark,Tromsø,POINT(18.9686666666667 69.6571666666667),18.9686666666667,69.6571666666667
2460627,NOTOS,Bukta Nord AS,Kai,NORGE,Troms og Finnmark,Tromsø,POINT(18.968667 69.657167),18.968667,69.657167
2464415,,Bukta Tenderkai,Havneanlegg,NORGE,Troms og Finnmark,Alta,POINT(23.330131663774 69.9777435507053),23.330131663774,69.9777435507053
2461584,NOFRK,Bulk kai,Kai,NORGE,Viken,Fredrikstad,POINT(10.9523119678369 59.1856483302532),10.9523119678369,59.1856483302532
2456169,NOMQN,Bulkterminalen,Havneanlegg,NORGE,Nordland,Rana,POINT(14.1364461746216 66.3255288093146),14.1364461746216,66.3255288093146
2460410,NOMQN,Bulkterminalen,Kai,NORGE,Nordland,Rana,POINT(14.138093265743 66.3257990088932),14.13809326574301,66.32579900889318
2457971,NORVK,Bunker oil,Kai,NORGE,Trøndelag,Nærøysund,POINT(11.2420132398802 64.8616924409877),11.2420132398802,64.8616924409877
2456373,NOTOS,Bunker Oil havneanlegg,Havneanlegg,NORGE,Troms og Finnmark,Tromsø,POINT(18.9701666666667 69.6546666666667),18.9701666666667,69.6546666666667
2460613,NOTOS,Bunker Oil havneanlegg,Kai,NORGE,Troms og Finnmark,Tromsø,POINT(18.97016666667 69.65466666667),18.97016666667,69.65466666667
2464262,NOOTO,Bunkers kai,Kai,NORGE,Trøndelag,Nærøysund,POINT(11.2789162063599 64.8581036918696),11.278916206359895,64.85810369186964
2461118,,Bunkringskai (Bunker Quay),Kai,NORGE,Troms og Finnmark,Tromsø,POINT(19.023004817609 69.5330862135485),19.023004817609,69.5330862135485
2451777,NOBUF,Burfjord,Havn,NORGE,Troms og Finnmark,Kvænangen,POINT(22.0426333333 69.9410666666),22.0426333333,69.9410666666
2328163,NOBUV,Buvika,Havn,NORGE,Trøndelag,Skaun,POINT(10.16269 63.31224),10.16269,63.31224
2353291,NOZBV,Buvika Ankring,Ankerplass,NORGE,Troms og Finnmark,Tromsø,POINT(18.11483 69.54866),18.11483,69.54866
2450370,NOZBG,Byfjorden - Bergen,Sted i sjøen,NORGE,Vestland,Bergen,POINT(5.2679383333 60.4258516666),5.2679383333,60.4258516666
2455773,NOZRS,Byfjorden - Kristiansand,Sted i sjøen,NORGE,Agder,Kristiansand,POINT(8.042333 58.123333),8.042333,58.123333
2328066,NOBYN,Byggnes - Karmøy,Havn,NORGE,Rogaland,Karmøy,POINT(5.29976 59.30208),5.29976,59.30208
2456827,NOBYN,Bygnes Anchorage (A5-0612),Kai,NORGE,Rogaland,Karmøy,POINT(5.31666 59.3),5.31666,59.3
2447429,NOBYS,Bygstad,Havn,NORGE,Vestland,Sunnfjord,POINT(5.65412 61.376125),5.65412,61.376125
2455894,NOBOO,Byterminalen,Havneanlegg,NORGE,Nordland,Bodø,POINT(14.37616666667 67.28466666667),14.37616666667,67.28466666667
2456012,NOHVG,Cape Fish havneanlegg,Havneanlegg,NORGE,Troms og Finnmark,Nordkapp,POINT(25.9663333333333 70.992),25.9663333333333,70.992
2460255,NOHVG,Cape Fish havneanlegg,Kai,NORGE,Troms og Finnmark,Nordkapp,POINT(25.96633333333 70.992),25.96633333333,70.992
2455861,NOBGO,CCB Kollsnes ØST,Havneanlegg,NORGE,Vestland,Øygarden,POINT(4.88429541269943 60.553086727746),4.88429541269943,60.55308672774599
2460105,NOBGO,CCB Kollsnes ØST,Kai,NORGE,Vestland,Øygarden,POINT(4.884282 60.553092),4.884282,60.553092
2461171,,Charging dock - North. Kværner harbor facility (Gyda),Kai,NORGE,Trøndelag,Verdal,POINT(11.4353960037624 63.794269711841),11.4353960037624,63.794269711841
2461170,,Charging dock - South. Kværner harbor facility (Veslefrikk),Kai,NORGE,Trøndelag,Verdal,POINT(11.4354067329259 63.7933458245525),11.4354067329259,63.7933458245525
2456270,NOSSJ,Coastbase Nordland,Havneanlegg,NORGE,Nordland,Alstahaug,POINT(12.657333 66.008),12.657333,66.008
2460511,NOSSJ,Coastbase Nordland,Kai,NORGE,Nordland,Alstahaug,POINT(12.657333 66.008),12.657333,66.008
2455786,NOAGO,Coast Center Base,Havneanlegg,NORGE,Vestland,Øygarden,POINT(5.01610951026281 60.4147202809652),5.01610951026281,60.4147202809652
2460030,NOAGO,Coast Center Base,Kai,NORGE,Vestland,Øygarden,POINT(5.01616666667 60.41466666667),5.01616666667,60.41466666667
2456119,NOLAR,Color Line Larvikterminalen,Havneanlegg,NORGE,Vestfold og Telemark,Larvik,POINT(10.0435 59.0411666666667),10.0435,59.0411666666667
2460362,NOLAR,Color Line Larvikterminalen,Kai,NORGE,Vestfold og Telemark,Larvik,POINT(10.0435 59.04116666667),10.0435,59.04116666667
2460204,NOFRK,Commercial Port Fredrikstad AS (CPF),Kai,NORGE,Viken,Fredrikstad,POINT(10.94933333333 59.194),10.94933333333,59.194
2460601,NOTAE,ConocoPhillips Quay6,Kai,NORGE,Rogaland,Sola,POINT(5.59630192261511 58.9287591330972),5.596301922615112,58.92875913309718
2456361,NOTAE,ConocoPhillips Tananger,Havneanlegg,NORGE,Rogaland,Sola,POINT(5.59683564503988 58.9289540608724),5.59683564503988,58.9289540608724
2461582,NOFRK,CPF 4,Kai,NORGE,Viken,Fredrikstad,POINT(10.9503366506588 59.1912550151291),10.9503366506588,59.1912550151291
2461216,,Cruise Anchor,Kai,NORGE,Agder,Farsund,POINT(6.8170026245117 58.0923046757411),6.8170026245117,58.0923046757411
2461561,NOODD,Cruisekai,Kai,NORGE,Vestland,Ullensvang,POINT(6.54643414815268 60.0709628158665),6.54643414815268,60.0709628158665
2456336,NOSVG,Cruise & Waiting terminal Stavanger,Havneanlegg,NORGE,Rogaland,Stavanger,POINT(5.72555993398031 58.9747157414754),5.72555993398031,58.9747157414754
2328368,NODFJ,Dåfjord,Havn,NORGE,Troms og Finnmark,Karlsøy,POINT(19.38737 69.99376),19.38737,69.99376
2458606,NOMOS,Dalaneset Mosterhamn havneanlegg,Havneanlegg,NORGE,Vestland,Bømlo,POINT(5.38976666666667 59.70065),5.38976666666667,59.70065
2460714,NOMOS,Dalaneset Mosterhamn havneanlegg,Kai,NORGE,Vestland,Bømlo,POINT(5.38975933101028 59.7006549829296),5.38975933101028,59.7006549829296
2447752,NOZDA,Dalasundet,Sted i sjøen,NORGE,Møre og Romsdal,Kristiansund,POINT(7.76641 63.12189),7.76641,63.12189
2328080,NODSF,Dale,Havn,NORGE,Vestland,Fjaler,POINT(5.39823 61.364935),5.39823,61.364935
2460339,NOKSU,Dale Industripark,Kai,NORGE,Møre og Romsdal,Kristiansund,POINT(7.77333866137701 63.1206087921863),7.773338661377011,63.12060879218634
2456096,NOKSU,Dale Industripark havneanlegg,Havneanlegg,NORGE,Møre og Romsdal,Kristiansund,POINT(7.77316666666667 63.1206666666667),7.77316666666667,63.1206666666667
2458736,NORIS,Dampskibsbrygga,Kai,NORGE,Agder,Risør,POINT(9.24051944444444 58.7182902777778),9.240519444444443,58.71829027777778
2458993,NORIS,Dampskipsbrygga,Havneanlegg,NORGE,Agder,Risør,POINT(9.2405 58.7181666666667),9.2405,58.7181666666667
2460722,NORIS,Dampskipsbrygga,Kai,NORGE,Agder,Risør,POINT(9.2405 58.7181666666667),9.240499999999997,58.7181666666667
2460971,,Dampskipskaia,Kai,NORGE,Nordland,Bodø,POINT(14.3754800211622 67.284476089232),14.3754800211622,67.284476089232
2457324,NOEGE,Dampskipskaien,Kai,NORGE,Rogaland,Eigersund,POINT(5.990385 58.447905),5.990385,58.447905
2458894,NOASY,Davanger,Havn,NORGE,Vestland,Askøy,POINT(5.107398 60.46877),5.107398,60.46877
2455977,NOGUL,DC Halsvik Aggregates AS,Havneanlegg,NORGE,Vestland,Gulen,POINT(5.07002666666667 60.8501883333333),5.07002666666667,60.8501883333333
2456320,NOSVG,Deepwater and Offshore Terminal - Mekjarvik,Havneanlegg,NORGE,Rogaland,Randaberg,POINT(5.61936257680257 59.0225022296111),5.61936257680257,59.0225022296111
2460658,NOVER,Deep water dock. Kværner harbor facility,Kai,NORGE,Trøndelag,Verdal,POINT(11.435 63.790833),11.435,63.790833
2460340,NOKSU,Devoldholmen,Kai,NORGE,Møre og Romsdal,Kristiansund,POINT(7.73749999999995 63.11416666667),7.7374999999999545,63.11416666667
2456097,NOKSU,Devoldholmen havneanlegg,Havneanlegg,NORGE,Møre og Romsdal,Kristiansund,POINT(7.7375 63.1141666666667),7.7375,63.1141666666667
2457453,NOLAN,Devold kaia,Kai,NORGE,Møre og Romsdal,Sula,POINT(6.18549666667 62.44079666667),6.18549666667,62.44079666667
2451850,NOZDF,Digerflesa,Sted i sjøen,NORGE,Nordland,Gildeskål,POINT(13.64846 66.97439),13.64846,66.97439
2451823,NOZDM,Digermulen,Sted i sjøen,NORGE,Nordland,Vågan,POINT(14.967842 68.315863),14.967842,68.315863
2458861,NOZDI,Digernessundet,Sted i sjøen,NORGE,Vestland,Stord,POINT(5.437888 59.745413),5.437888,59.745413
2341306,NODIM,Dimmelsvik,Havn,NORGE,Vestland,Kvinnherad,POINT(5.97313 59.954102),5.97313,59.954102
2328022,NODIR,Dirdal,Havn,NORGE,Rogaland,Gjesdal,POINT(6.16885 58.83848),6.16885,58.83848
2450228,NODJU,Djupvik,Havn,NORGE,Troms og Finnmark,Gáivuotna Kåfjord,POINT(20.48462 69.74942),20.48462,69.74942
2460800,,dock area ,Kai,NORGE,Vestland,Askøy,POINT(5.10055238405857 60.4425406441601),5.100552384058574,60.442540644160054
2460989,,Dokk,Kai,NORGE,Rogaland,Haugesund,POINT(5.26395492533084 59.4073653389193),5.26395492533084,59.4073653389193
2461755,NOLEA,Dokken,Kai,NORGE,Vestland,Hyllestad,POINT(5.3283198280335 61.1220017667431),5.3283198280335,61.1220017667431
